X,Y,ObjectID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip
-93.211954794775096,44.984523834278448,2318,May14,0593May14,Methylene Chloride,2.9,ug/m3,75-09-2,20,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2319,May14,0593May14,Naphthalene,1.3,ug/m3,91-20-3,9,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2320,May14,0593May14,n-Heptane,1.5,ug/m3,142-82-5,350000,ug/m3,REL,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2321,May14,0593May14,n-Hexane,1.1,ug/m3,110-54-3,2000,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2322,May14,0593May14,o-Xylene,13.3,ug/m3,95-47-6,43000,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2323,May14,0593May14,Styrene,1.4,ug/m3,100-42-5,1000,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2324,May14,0593May14,Toluene,2.6,ug/m3,108-88-3,400,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2325,May14,0593May14,Trichlorofluoromethane,1.7,ug/m3,75-69-4,5600000,ug/m3,REL,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2326,May14,0593May14,Vinyl acetate,0.52,ug/m3,108-05-4,200,ug/m3,HRV,Kohl & Madden Printing Inc Corp NW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.300076604622561,45.004363130199074,2327,May14,0603May14,2-Butanone (MEK),9.8,ug/m3,78-93-3,10000,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401
-93.300076604622561,45.004363130199074,2328,May14,0603May14,Acetone,18,ug/m3,67-64-1,590000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401
-93.300076604622561,45.004363130199074,2329,May14,0603May14,Benzene,4.5,ug/m3,71-43-2,1.3,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401
-93.300076604622561,45.004363130199074,2330,May14,0603May14,Dichlorodifluoromethane,2.8,ug/m3,75-71-8,4950000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401
-93.300076604622561,45.004363130199074,2331,May14,0603May14,Ethanol,255,ug/m3,64-17-5,1900000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401
-93.300076604622561,45.004363130199074,2332,May14,0603May14,Ethyl acetate,8.8,ug/m3,141-78-6,1400000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401
-93.300076604622561,45.004363130199074,2333,May14,0603May14,n-Hexane,1.8,ug/m3,110-54-3,2000,ug/m3,HRV,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401
-93.300076604622561,45.004363130199074,2334,May14,0603May14,Propylene,3.6,ug/m3,115-07-1,1050000,ug/m3,REL,Glen Gale Park co-located,MPRB,2466 Ilion Ave N,Minneapolis,MN,55401
-93.239130210135357,44.955596951715698,2335,May14,0632May14,"1,2,4-Trimethylbenzene",14.3,ug/m3,95-63-6,125000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2336,May14,0632May14,"1,3,5-Trimethylbenzene",7.3,ug/m3,108-67-8,125000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2337,May14,0632May14,2-Butanone (MEK),55,ug/m3,78-93-3,10000,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2338,May14,0632May14,2-Hexanone,1.9,ug/m3,591-78-6,4000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2339,May14,0632May14,2-Propanol,6.9,ug/m3,67-63-0,980000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2340,May14,0632May14,4-Ethyltoluene,2.8,ug/m3,622-96-8,4000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2341,May14,0632May14,4-Methyl-2-pentanone (MIBK),4.7,ug/m3,108-10-1,205000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2342,May14,0632May14,Acetone,14.6,ug/m3,67-64-1,590000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2343,May14,0632May14,Benzene,0.76,ug/m3,71-43-2,1.3,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2344,May14,0632May14,Carbon disulfide,1.4,ug/m3,75-15-0,700,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2345,May14,0632May14,Chloromethane,1.1,ug/m3,74-87-3,206544,ug/m3,PEL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2346,May14,0632May14,Cyclohexane,1.8,ug/m3,110-82-7,1050000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2347,May14,0632May14,Dichlorodifluoromethane,1.4,ug/m3,75-71-8,4950000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2348,May14,0632May14,Ethanol,22.2,ug/m3,64-17-5,1900000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2349,May14,0632May14,Ethyl acetate,13.8,ug/m3,141-78-6,1400000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2350,May14,0632May14,Ethylbenzene,1.5,ug/m3,100-41-4,10000,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2351,May14,0632May14,m&p-Xylene,5.6,ug/m3,179601-23-1,350000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2352,May14,0632May14,Methylene Chloride,4.4,ug/m3,75-09-2,20,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2353,May14,0632May14,Naphthalene,7.5,ug/m3,91-20-3,9,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2354,May14,0632May14,n-Hexane,1.8,ug/m3,110-54-3,2000,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2355,May14,0632May14,o-Xylene,2.7,ug/m3,95-47-6,43000,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2356,May14,0632May14,Propylene,3,ug/m3,115-07-1,1050000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2357,May14,0632May14,Toluene,5.1,ug/m3,108-88-3,400,ug/m3,HRV,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,2358,May14,0632May14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,55406
-93.242690760917398,45.020437000727597,2359,May14,0685May14,"1,2,4-Trimethylbenzene",1.2,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2360,May14,0685May14,2-Butanone (MEK),1.9,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2361,May14,0685May14,Acetone,7.6,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2362,May14,0685May14,Chloromethane,0.94,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2363,May14,0685May14,Dichlorodifluoromethane,2.3,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2364,May14,0685May14,Ethanol,12.4,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2365,May14,0685May14,m&p-Xylene,1.6,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2366,May14,0685May14,Methylene Chloride,2.1,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2367,May14,0685May14,n-Hexane,0.88,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2368,May14,0685May14,o-Xylene,1,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2369,May14,0685May14,Propylene,2.3,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2370,May14,0685May14,Toluene,2.5,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.242690760917398,45.020437000727597,2371,May14,0685May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,1113 29th Ave NE,Minneapolis,MN,55418
-93.244869725250354,44.940019252894778,2372,May14,0799May14,2-Propanol,4.3,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,3440 19th Ave S,Minneapolis,MN,55407
-93.244869725250354,44.940019252894778,2373,May14,0799May14,Acetone,16,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3440 19th Ave S,Minneapolis,MN,55407
-93.244869725250354,44.940019252894778,2374,May14,0799May14,Toluene,7,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3440 19th Ave S,Minneapolis,MN,55407
-93.215259538601899,44.906609995019124,2375,May14,0803May14,"1,2,4-Trimethylbenzene",1.1,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2376,May14,0803May14,2-Butanone (MEK),1.4,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2377,May14,0803May14,2-Propanol,1,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2378,May14,0803May14,Acetone,7.9,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2379,May14,0803May14,Benzene,0.66,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2380,May14,0803May14,Chloromethane,0.94,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2381,May14,0803May14,Cyclohexane,1.2,ug/m3,110-82-7,1050000,ug/m3,REL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2382,May14,0803May14,Dichlorodifluoromethane,3,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2383,May14,0803May14,Ethanol,8.8,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2384,May14,0803May14,Ethylbenzene,1.1,ug/m3,100-41-4,10000,ug/m3,HRV,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2385,May14,0803May14,m&p-Xylene,1.6,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2386,May14,0803May14,n-Hexane,0.84,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2387,May14,0803May14,o-Xylene,0.72,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2388,May14,0803May14,Toluene,1.5,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.215259538601899,44.906609995019124,2389,May14,0803May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,5316 40th Ave S,Minneapolis,MN,55417
-93.21662960236084,44.928218736282211,2390,May14,0823May14,Acetone,14.8,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4114 39th Ave S,Minneapolis,MN,55406
-93.21662960236084,44.928218736282211,2391,May14,0823May14,Ethanol,10,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4114 39th Ave S,Minneapolis,MN,55406
-93.21662960236084,44.928218736282211,2392,May14,0823May14,Methylene Chloride,4,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,4114 39th Ave S,Minneapolis,MN,55406
-93.21662960236084,44.928218736282211,2393,May14,0823May14,Toluene,8.4,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4114 39th Ave S,Minneapolis,MN,55406
-93.211954794775096,44.984523834278448,2394,May14,0825May14,2-Butanone (MEK),2.1,ug/m3,78-93-3,10000,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2395,May14,0825May14,2-Propanol,4.6,ug/m3,67-63-0,980000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2396,May14,0825May14,Acetone,13.3,ug/m3,67-64-1,590000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2397,May14,0825May14,Benzene,0.55,ug/m3,71-43-2,1.3,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2398,May14,0825May14,Carbon disulfide,4.5,ug/m3,75-15-0,700,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2399,May14,0825May14,Chloromethane,0.77,ug/m3,74-87-3,206544,ug/m3,PEL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2400,May14,0825May14,Dichlorodifluoromethane,1.4,ug/m3,75-71-8,4950000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2401,May14,0825May14,Ethanol,19.8,ug/m3,64-17-5,1900000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2402,May14,0825May14,m&p-Xylene,1.2,ug/m3,179601-23-1,350000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2403,May14,0825May14,Methylene Chloride,1.1,ug/m3,75-09-2,20,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2404,May14,0825May14,n-Heptane,1.3,ug/m3,142-82-5,350000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2405,May14,0825May14,n-Hexane,0.9,ug/m3,110-54-3,2000,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2406,May14,0825May14,Propylene,5.1,ug/m3,115-07-1,1050000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2407,May14,0825May14,Toluene,2.1,ug/m3,108-88-3,400,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2408,May14,0825May14,Trichloroethene,0.28,ug/m3,79-01-6,3,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2409,May14,0825May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,2410,May14,0825May14,Vinyl acetate,1.3,ug/m3,108-05-4,200,ug/m3,HRV,Kohl & Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,55414
-93.29070173421519,44.93741855279557,2411,May14,0849May14,2-Butanone (MEK),2.1,ug/m3,78-93-3,10000,ug/m3,HRV,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2412,May14,0849May14,Acetone,21,ug/m3,67-64-1,590000,ug/m3,REL,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2413,May14,0849May14,Benzene,4.9,ug/m3,71-43-2,1.3,ug/m3,HRV,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2414,May14,0849May14,Carbon disulfide,3.5,ug/m3,75-15-0,700,ug/m3,HRV,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2415,May14,0849May14,Dichlorodifluoromethane,2.5,ug/m3,75-71-8,4950000,ug/m3,REL,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2416,May14,0849May14,Ethanol,15.2,ug/m3,64-17-5,1900000,ug/m3,REL,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2417,May14,0849May14,Ethyl acetate,2,ug/m3,141-78-6,1400000,ug/m3,REL,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2418,May14,0849May14,m&p-Xylene,1.2,ug/m3,179601-23-1,350000,ug/m3,REL,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2419,May14,0849May14,n-Hexane,1.1,ug/m3,110-54-3,2000,ug/m3,HRV,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2420,May14,0849May14,Propylene,2.4,ug/m3,115-07-1,1050000,ug/m3,REL,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.29070173421519,44.93741855279557,2421,May14,0849May14,Trichlorofluoromethane,1.1,ug/m3,75-69-4,5600000,ug/m3,REL,GVP NW (stairs),business,3607 Bryant Ave S,Minneapolis,MN,55409
-93.315832444749944,45.006113035090884,2422,May14,0851May14,"1,2,4-Trimethylbenzene",1.1,ug/m3,95-63-6,125000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2423,May14,0851May14,2-Butanone (MEK),1.3,ug/m3,78-93-3,10000,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2424,May14,0851May14,2-Propanol,1.1,ug/m3,67-63-0,980000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2425,May14,0851May14,4-Methyl-2-pentanone (MIBK),0.94,ug/m3,108-10-1,205000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2426,May14,0851May14,Acetone,6.9,ug/m3,67-64-1,590000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2427,May14,0851May14,Benzene,0.69,ug/m3,71-43-2,1.3,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2428,May14,0851May14,Chloromethane,0.86,ug/m3,74-87-3,206544,ug/m3,PEL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2429,May14,0851May14,Cyclohexane,1.1,ug/m3,110-82-7,1050000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2430,May14,0851May14,Dichlorodifluoromethane,3,ug/m3,75-71-8,4950000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2431,May14,0851May14,Ethanol,37,ug/m3,64-17-5,1900000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2432,May14,0851May14,Ethylbenzene,0.98,ug/m3,100-41-4,10000,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2433,May14,0851May14,m&p-Xylene,1.5,ug/m3,179601-23-1,350000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2434,May14,0851May14,Methylene Chloride,0.46,ug/m3,75-09-2,20,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2435,May14,0851May14,n-Hexane,0.81,ug/m3,110-54-3,2000,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2436,May14,0851May14,o-Xylene,0.64,ug/m3,95-47-6,43000,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2437,May14,0851May14,Styrene,1.3,ug/m3,100-42-5,1000,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2438,May14,0851May14,Toluene,1.8,ug/m3,108-88-3,400,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832444749944,45.006113035090884,2439,May14,0851May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.272458809409059,45.017774078285072,2440,May14,0859May14,2-Butanone (MEK),4.2,ug/m3,78-93-3,10000,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.272458809409059,45.017774078285072,2441,May14,0859May14,2-Propanol,4.1,ug/m3,67-63-0,980000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.272458809409059,45.017774078285072,2442,May14,0859May14,Acetone,118,ug/m3,67-64-1,590000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
